dataset,method,classifier,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,33/67,4,0.8543859649122807,0.85178727114211
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,50/50,0,0.9166666666666669,0.9166666666666669
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,50/50,1,0.842948717948718,0.8397435897435898
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,50/50,2,0.8333333333333333,0.8571428571428572
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,50/50,3,0.9090909090909092,0.9166666666666669
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,50/50,4,0.8,0.7596153846153846
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,67/33,0,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,67/33,1,0.8263888888888888,0.8235294117647058
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,67/33,2,0.8712121212121212,0.8712121212121212
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,67/33,3,0.8571428571428572,0.8712121212121212
bankruptcy,gpt-4o,mlp,True,1,1,False,0,1,67/33,4,0.875,0.8785714285714286
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,33/67,1,0.8333333333333333,0.8210526315789474
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,33/67,4,0.8736842105263158,0.8785714285714286
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-4o,mlp,True,2,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,33/67,1,0.8333333333333333,0.8210526315789474
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,33/67,3,0.8642857142857143,0.85178727114211
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,33/67,4,0.8736842105263158,0.8785714285714286
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,50/50,2,0.8888888888888888,0.9080882352941176
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-4o,mlp,True,3,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,33/67,1,0.8333333333333333,0.8210526315789474
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,33/67,3,0.8642857142857143,0.85178727114211
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,50/50,2,0.8888888888888888,0.9080882352941176
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-4o,mlp,True,4,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,33/67,1,0.8333333333333333,0.8210526315789474
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,67/33,3,0.8785714285714286,0.8785714285714286
bankruptcy,gpt-4o,mlp,True,5,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,33/67,1,0.9166666666666669,0.9116883116883115
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,50/50,2,0.8888888888888888,0.9080882352941176
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,mlp,True,1,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,33/67,1,0.8888888888888888,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,50/50,2,0.8888888888888888,0.9080882352941176
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,mlp,True,2,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,33/67,1,0.8611111111111112,0.85178727114211
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,50/50,0,0.9,0.9131944444444444
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,mlp,True,3,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,33/67,0,0.9210526315789472,0.9116883116883115
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,33/67,1,0.8298611111111112,0.8229166666666667
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,50/50,2,0.8888888888888888,0.9080882352941176
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,mlp,True,4,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,33/67,1,0.8576388888888888,0.8528138528138528
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,mlp,True,5,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,True,1,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gemini,mlp,True,1,1,False,0,1,33/67,1,0.7395833333333333,0.7350649350649351
bankruptcy,gemini,mlp,True,1,1,False,0,1,33/67,2,0.7947368421052632,0.7925021795989537
bankruptcy,gemini,mlp,True,1,1,False,0,1,33/67,3,0.8071428571428572,0.8131868131868132
bankruptcy,gemini,mlp,True,1,1,False,0,1,33/67,4,0.887719298245614,0.8819444444444444
bankruptcy,gemini,mlp,True,1,1,False,0,1,50/50,0,1.0,1.0
bankruptcy,gemini,mlp,True,1,1,False,0,1,50/50,1,0.8076923076923077,0.7947454844006567
bankruptcy,gemini,mlp,True,1,1,False,0,1,50/50,2,0.7395833333333333,0.7395833333333333
bankruptcy,gemini,mlp,True,1,1,False,0,1,50/50,3,0.7824675324675325,0.7877758913412564
bankruptcy,gemini,mlp,True,1,1,False,0,1,50/50,4,0.7666666666666666,0.7181964573268921
bankruptcy,gemini,mlp,True,1,1,False,0,1,67/33,0,0.8636363636363636,0.8210526315789474
bankruptcy,gemini,mlp,True,1,1,False,0,1,67/33,1,0.7777777777777778,0.7571428571428571
bankruptcy,gemini,mlp,True,1,1,False,0,1,67/33,2,0.7424242424242424,0.7424242424242424
bankruptcy,gemini,mlp,True,1,1,False,0,1,67/33,3,0.8071428571428572,0.8131868131868132
bankruptcy,gemini,mlp,True,1,1,False,0,1,67/33,4,0.9375,0.9403508771929824
bankruptcy,gemini,mlp,True,2,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gemini,mlp,True,2,1,False,0,1,33/67,1,0.8333333333333333,0.8210526315789474
bankruptcy,gemini,mlp,True,2,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gemini,mlp,True,2,1,False,0,1,33/67,3,0.8642857142857143,0.85178727114211
bankruptcy,gemini,mlp,True,2,1,False,0,1,33/67,4,0.8736842105263158,0.8785714285714286
bankruptcy,gemini,mlp,True,2,1,False,0,1,50/50,0,0.9,0.9131944444444444
bankruptcy,gemini,mlp,True,2,1,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,gemini,mlp,True,2,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gemini,mlp,True,2,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,True,2,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,mlp,True,2,1,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,gemini,mlp,True,2,1,False,0,1,67/33,1,0.8888888888888888,0.8819444444444444
bankruptcy,gemini,mlp,True,2,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gemini,mlp,True,2,1,False,0,1,67/33,3,0.8785714285714286,0.8785714285714286
bankruptcy,gemini,mlp,True,2,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,True,3,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gemini,mlp,True,3,1,False,0,1,33/67,1,0.9166666666666669,0.9116883116883115
bankruptcy,gemini,mlp,True,3,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gemini,mlp,True,3,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,mlp,True,3,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gemini,mlp,True,3,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,mlp,True,3,1,False,0,1,50/50,1,0.875,0.8768472906403941
bankruptcy,gemini,mlp,True,3,1,False,0,1,50/50,2,0.8020833333333333,0.8161764705882353
bankruptcy,gemini,mlp,True,3,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,True,3,1,False,0,1,50/50,4,0.8166666666666667,0.8263888888888888
bankruptcy,gemini,mlp,True,3,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,mlp,True,3,1,False,0,1,67/33,1,0.9444444444444444,0.9411764705882352
bankruptcy,gemini,mlp,True,3,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gemini,mlp,True,3,1,False,0,1,67/33,3,0.8785714285714286,0.8785714285714286
bankruptcy,gemini,mlp,True,3,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,True,4,1,False,0,1,33/67,0,0.8421052631578947,0.8229166666666667
bankruptcy,gemini,mlp,True,4,1,False,0,1,33/67,1,0.9166666666666669,0.9116883116883115
bankruptcy,gemini,mlp,True,4,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gemini,mlp,True,4,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,mlp,True,4,1,False,0,1,33/67,4,0.8736842105263158,0.8785714285714286
bankruptcy,gemini,mlp,True,4,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,mlp,True,4,1,False,0,1,50/50,1,0.9166666666666669,0.9188311688311688
bankruptcy,gemini,mlp,True,4,1,False,0,1,50/50,2,0.8020833333333333,0.8161764705882353
bankruptcy,gemini,mlp,True,4,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,True,4,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,mlp,True,4,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,mlp,True,4,1,False,0,1,67/33,1,0.9444444444444444,0.9411764705882352
bankruptcy,gemini,mlp,True,4,1,False,0,1,67/33,2,0.9166666666666669,0.932806324110672
bankruptcy,gemini,mlp,True,4,1,False,0,1,67/33,3,0.9285714285714286,0.9377289377289376
bankruptcy,gemini,mlp,True,4,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,True,5,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gemini,mlp,True,5,1,False,0,1,33/67,1,0.8576388888888888,0.8528138528138528
bankruptcy,gemini,mlp,True,5,1,False,0,1,33/67,2,0.9140350877192982,0.911072362685266
bankruptcy,gemini,mlp,True,5,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,mlp,True,5,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gemini,mlp,True,5,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,mlp,True,5,1,False,0,1,50/50,1,0.9166666666666669,0.9188311688311688
bankruptcy,gemini,mlp,True,5,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gemini,mlp,True,5,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,True,5,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,mlp,True,5,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,mlp,True,5,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gemini,mlp,True,5,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gemini,mlp,True,5,1,False,0,1,67/33,3,0.9285714285714286,0.9377289377289376
bankruptcy,gemini,mlp,True,5,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,mlp,True,1,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,claude,mlp,True,1,1,False,0,1,33/67,1,0.8888888888888888,0.8819444444444444
bankruptcy,claude,mlp,True,1,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,claude,mlp,True,1,1,False,0,1,33/67,3,0.8642857142857143,0.85178727114211
bankruptcy,claude,mlp,True,1,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,claude,mlp,True,1,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,claude,mlp,True,1,1,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,claude,mlp,True,1,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,claude,mlp,True,1,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,claude,mlp,True,1,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,claude,mlp,True,1,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,claude,mlp,True,1,1,False,0,1,67/33,1,0.9444444444444444,0.9411764705882352
bankruptcy,claude,mlp,True,1,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,claude,mlp,True,1,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,claude,mlp,True,1,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,mlp,True,2,1,False,0,1,33/67,0,0.8157894736842105,0.7925021795989537
bankruptcy,claude,mlp,True,2,1,False,0,1,33/67,1,0.7673611111111112,0.7647058823529411
bankruptcy,claude,mlp,True,2,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,claude,mlp,True,2,1,False,0,1,33/67,3,0.8642857142857143,0.85178727114211
bankruptcy,claude,mlp,True,2,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,claude,mlp,True,2,1,False,0,1,50/50,0,0.9,0.9131944444444444
bankruptcy,claude,mlp,True,2,1,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,claude,mlp,True,2,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,claude,mlp,True,2,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,claude,mlp,True,2,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,claude,mlp,True,2,1,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,claude,mlp,True,2,1,False,0,1,67/33,1,0.9444444444444444,0.9411764705882352
bankruptcy,claude,mlp,True,2,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,claude,mlp,True,2,1,False,0,1,67/33,3,0.8785714285714286,0.8785714285714286
bankruptcy,claude,mlp,True,2,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,mlp,True,3,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,claude,mlp,True,3,1,False,0,1,33/67,1,0.7986111111111112,0.793939393939394
bankruptcy,claude,mlp,True,3,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,claude,mlp,True,3,1,False,0,1,33/67,3,0.5,0.2916666666666667
bankruptcy,claude,mlp,True,3,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,claude,mlp,True,3,1,False,0,1,50/50,0,0.9,0.9131944444444444
bankruptcy,claude,mlp,True,3,1,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,claude,mlp,True,3,1,False,0,1,50/50,2,0.8888888888888888,0.9080882352941176
bankruptcy,claude,mlp,True,3,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,claude,mlp,True,3,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,claude,mlp,True,3,1,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,claude,mlp,True,3,1,False,0,1,67/33,1,0.9444444444444444,0.9411764705882352
bankruptcy,claude,mlp,True,3,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,claude,mlp,True,3,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,claude,mlp,True,3,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,mlp,True,4,1,False,0,1,33/67,0,0.8157894736842105,0.7925021795989537
bankruptcy,claude,mlp,True,4,1,False,0,1,33/67,1,0.7673611111111112,0.7647058823529411
bankruptcy,claude,mlp,True,4,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
